author1,author2,weight
A5106765262,A5081656957,1
A5106765262,A5100607374,3
A5106765262,A5101553362,1
A5106765262,A5107368876,1
A5106765262,A5107883655,2
A5106765262,A5107887430,2
A5106765262,A5107917697,2
A5106765262,A5107921251,2
A5106765262,A5113984014,1
A5106787770,A5010984740,1
A5106787770,A5018212936,3
A5106787770,A5025695873,1
A5106787770,A5027117340,2
A5106787770,A5036695948,4
A5106787770,A5057680651,1
A5106787770,A5075607006,2
A5106787770,A5077303648,2
A5106787770,A5078086979,1
A5106787770,A5078150879,1
A5106787770,A5087874970,3
A5106787770,A5103158476,3
A5106787770,A5106322884,4
A5106787770,A5106415383,1
A5106787770,A5106415870,1
A5106787770,A5106695614,4
A5106787770,A5106765262,1
A5106787770,A5107317555,1
A5106787770,A5107406378,1
A5106787770,A5107522153,1
A5106787770,A5107522293,1
A5106787770,A5107879083,1
A5106787770,A5107898175,1
A5106787770,A5107920303,1
A5106787770,A5107923227,1
A5106787770,A5107925200,3
A5106787770,A5107939003,1
A5106787770,A5107939945,1
A5106787770,A5113885084,1
A5106787770,A5114378001,3
A5106787770,A5115596213,1
A5106787803,A5057680651,1
A5106787803,A5061149582,1
A5106787803,A5100607374,2
A5106787803,A5101553362,1
A5106787803,A5106765262,1
A5106787803,A5106787859,1
A5106787803,A5107070705,1
A5106787803,A5107362063,1
A5106787803,A5107383369,2
A5106787803,A5107406378,2
A5106787803,A5107883655,1
A5106787803,A5107917697,1
A5106787803,A5108151747,1
A5106787803,A5113984014,2
A5106787859,A5100607374,1
A5106787859,A5101553362,3
A5106787859,A5107892012,1
A5106787859,A5107921251,1
A5106787859,A5108142488,1
A5106787859,A5108151747,1
A5106789882,A5005956358,2
A5106789882,A5007990250,2
A5106789882,A5015493453,2
A5106789882,A5018212936,1
A5106789882,A5019560863,2
A5106789882,A5025695873,1
A5106789882,A5026177548,1
A5106789882,A5026382390,1
A5106789882,A5027117340,1
A5106789882,A5035764195,1
A5106789882,A5048303863,2
A5106789882,A5049624802,1
A5106789882,A5051340838,1
A5106789882,A5056899188,2
A5106789882,A5062951688,1
A5106789882,A5072094223,2
A5106789882,A5073011829,1
A5106789882,A5073480771,2
A5106789882,A5078086979,1
A5106789882,A5078150879,2
A5106789882,A5087874970,2
A5106789882,A5100633066,2
A5106789882,A5101726152,1
A5106789882,A5103158476,2
A5106789882,A5106322884,2
A5106789882,A5106404027,1
A5106789882,A5107318866,1
A5106789882,A5107826547,1
A5106789882,A5107887430,1
A5106789882,A5107918686,1
A5106789882,A5107939945,2
A5106789882,A5111382208,1
A5106789882,A5112948780,1
A5106789882,A5113871538,1
A5106789882,A5114378001,2
A5106789882,A5115596213,1
A5106792782,A5025695873,1
A5106792782,A5070103127,1
A5106792782,A5075607006,1
A5106792782,A5106695614,1
A5106792782,A5107913938,1
A5106792782,A5107921248,1
A5106793023,A5015493453,1
A5106793023,A5018212936,2
A5106793023,A5019560863,1
A5106793023,A5021250960,1
A5106793023,A5025695873,1
A5106793023,A5026382390,2
A5106793023,A5027117340,2
A5106793023,A5036639594,2
A5106793023,A5036695948,2
A5106793023,A5048303863,1
A5106793023,A5051340838,1
A5106793023,A5070103127,1
A5106793023,A5070502312,1
A5106793023,A5075607006,2
A5106793023,A5078086979,1
A5106793023,A5078150879,1
A5106793023,A5087874970,1
A5106793023,A5100633066,3
A5106793023,A5103158476,3
A5106793023,A5103256511,1
A5106793023,A5104455338,1
A5106793023,A5104459656,1
A5106793023,A5106322884,5
A5106793023,A5106404027,1
A5106793023,A5106415383,1
A5106793023,A5106415870,1
A5106793023,A5106458116,1
A5106793023,A5106695614,4
A5106793023,A5106787770,1
A5106793023,A5106820067,1
A5106793023,A5106858513,1
A5106793023,A5106977520,1
A5106793023,A5107357587,1
A5106793023,A5107879083,1
A5106793023,A5107882076,2
A5106793023,A5107882404,1
A5106793023,A5107889267,1
A5106793023,A5107891545,1
A5106793023,A5107891811,1
A5106793023,A5107904984,1
A5106793023,A5107917320,1
A5106793023,A5107918686,1
A5106793023,A5107920777,2
A5106793023,A5107921248,1
A5106793023,A5107921685,1
A5106793023,A5107925200,1
A5106793023,A5107939945,1
A5106793023,A5107940763,1
A5106793023,A5110528469,1
A5106793023,A5112528745,1
A5106793023,A5113871538,1
A5106793023,A5113885084,1
A5106793023,A5113915878,1
A5106793023,A5114378001,3
A5106801502,A5049048174,1
A5106801502,A5111304199,1
A5106820067,A5018212936,1
A5106820067,A5048303863,1
A5106820067,A5078086979,1
A5106820067,A5103158476,1
A5106820067,A5106458116,1
A5106825158,A5018212936,1
A5106825158,A5070103127,1
A5106825158,A5075607006,1
A5106825158,A5103158476,1
A5106858513,A5018212936,2
A5106858513,A5025695873,1
A5106858513,A5036639594,1
A5106858513,A5048303863,1
A5106858513,A5070502312,1
A5106858513,A5075607006,1
A5106858513,A5078150879,1
A5106858513,A5087874970,1
A5106858513,A5103158476,1
A5106858513,A5106322884,2
A5106858513,A5106695614,2
A5106858513,A5106977520,1
A5106858513,A5107355138,1
A5106858513,A5107357891,1
A5106858513,A5107362900,1
A5106858513,A5107882076,1
A5106858513,A5107913938,1
A5106858513,A5110528469,1
A5106858513,A5112745998,1
A5106858513,A5113871538,1
A5106858513,A5114378001,1
A5106923650,A5004613584,1
A5106923650,A5090741951,1
A5106923650,A5100777364,1
A5106923650,A5107885102,1
A5106923650,A5107888581,1
A5106923650,A5115588065,1
A5106944670,A5003019025,1
A5106944670,A5027629516,1
A5106977520,A5002019458,1
A5106977520,A5007990250,58
A5106977520,A5009361415,1
A5106977520,A5010984740,2
A5106977520,A5018212936,2
A5106977520,A5019129637,4
A5106977520,A5020769769,2
A5106977520,A5025695873,30
A5106977520,A5025752041,15
A5106977520,A5025822028,1
A5106977520,A5026177548,23
A5106977520,A5026382390,1
A5106977520,A5027117340,73
A5106977520,A5029687836,27
A5106977520,A5031178558,1
A5106977520,A5031367868,1
A5106977520,A5031852379,22
A5106977520,A5035764195,1
A5106977520,A5036639594,2
A5106977520,A5041156370,1
A5106977520,A5041457516,1
A5106977520,A5044008001,1
A5106977520,A5048303863,60
A5106977520,A5049624802,30
A5106977520,A5053984919,1
A5106977520,A5056899188,58
A5106977520,A5057680651,1
A5106977520,A5062951688,69
A5106977520,A5066039057,11
A5106977520,A5068698387,2
A5106977520,A5070103127,3
A5106977520,A5070459281,4
A5106977520,A5072094223,68
A5106977520,A5073002263,1
A5106977520,A5073011829,22
A5106977520,A5073036650,1
A5106977520,A5073480771,57
A5106977520,A5075607006,9
A5106977520,A5077303648,2
A5106977520,A5078086979,73
A5106977520,A5079312664,1
A5106977520,A5080003196,1
A5106977520,A5081656957,22
A5106977520,A5083090195,1
A5106977520,A5092499102,22
A5106977520,A5100607374,67
A5106977520,A5100720596,2
A5106977520,A5101553362,16
A5106977520,A5101669152,1
A5106977520,A5103158476,78
A5106977520,A5104455338,2
A5106977520,A5105179706,1
A5106977520,A5105834410,1
A5106977520,A5106322884,81
A5106977520,A5106404027,32
A5106977520,A5106458116,2
A5106977520,A5106695614,13
A5106977520,A5106765262,1
A5106977520,A5106792782,1
A5106977520,A5106820067,1
A5106977520,A5107355138,1
A5106977520,A5107357891,1
A5106977520,A5107833531,1
A5106977520,A5107849243,2
A5106977520,A5107853451,1
A5106977520,A5107879083,1
A5106977520,A5107882076,2
A5106977520,A5107882404,4
A5106977520,A5107883655,5
A5106977520,A5107883945,1
A5106977520,A5107885011,2
A5106977520,A5107887430,1
A5106977520,A5107889267,1
A5106977520,A5107892119,1
A5106977520,A5107898175,1
A5106977520,A5107899496,1
A5106977520,A5107913938,4
A5106977520,A5107914901,1
A5106977520,A5107920303,2
A5106977520,A5107921248,1
A5106977520,A5107921251,1
A5106977520,A5107921685,1
A5106977520,A5107923227,1
A5106977520,A5107939003,3
A5106977520,A5108956248,3
A5106977520,A5112745998,1
A5106977520,A5112791597,2
A5106977520,A5113871538,2
A5106977520,A5114378001,50
A5107026748,A5004949427,1
A5107026748,A5035143776,1
A5107026748,A5056501371,2
A5107026748,A5073638873,1
A5107034975,A5013739050,1
A5107040095,A5062755676,1
A5107063952,A5009976057,2
A5107063952,A5030730584,2
A5107063952,A5045277510,2
A5107063952,A5083246343,1
A5107063952,A5093445844,2
A5107063952,A5108144769,1
A5107067555,A5054542530,1
A5107070705,A5061149582,1
A5107070705,A5100607374,1
A5107070705,A5106458116,1
A5107079474,A5086173090,1
A5107079474,A5107079475,1
A5107079474,A5107167405,1
A5107079475,A5086173090,1
A5107086803,A5044769902,1
A5107090737,A5028164372,1
A5107090737,A5053897821,1
A5107090737,A5089294492,1
A5107095152,A5034865030,1
A5107095152,A5072432368,1
A5107095154,A5021624230,2
A5107095154,A5030730584,2
A5107095154,A5048131944,2
A5107095154,A5070604004,1
A5107095154,A5087650257,2
A5107095154,A5088136949,2
A5107095154,A5093445844,2
A5107095154,A5108144769,1
A5107108849,A5101975509,1
A5107108849,A5107108850,1
A5107108850,A5101975509,1
A5107138498,A5015493453,1
A5107138498,A5018212936,1
A5107138498,A5018426572,1
A5107138498,A5019560863,1
A5107138498,A5025695873,2
A5107138498,A5026382390,3
A5107138498,A5027117340,1
A5107138498,A5036639594,1
A5107138498,A5036695948,1
A5107138498,A5042070087,1
A5107138498,A5048303863,1
A5107138498,A5056883201,1
A5107138498,A5075607006,2
A5107138498,A5077275243,1
A5107138498,A5078150879,1
A5107138498,A5087874970,1
A5107138498,A5100633066,2
A5107138498,A5101042383,1
A5107138498,A5103158476,2
A5107138498,A5104459656,1
A5107138498,A5105688774,1
A5107138498,A5105834410,1
A5107138498,A5106322884,6
A5107138498,A5106415870,1
A5107138498,A5106695614,6
A5107138498,A5106787770,1
A5107138498,A5106793023,1
A5107138498,A5106858513,1
A5107138498,A5106977520,1
A5107138498,A5107277571,2
A5107138498,A5107355138,1
A5107138498,A5107357891,2
A5107138498,A5107362034,1
A5107138498,A5107362063,1
A5107138498,A5107362900,2
A5107138498,A5107365467,1
A5107138498,A5107369261,1
A5107138498,A5107382186,1
A5107138498,A5107383019,1
A5107138498,A5107406378,1
A5107138498,A5107825487,2
A5107138498,A5107864427,1
A5107138498,A5107870696,1
A5107138498,A5107879083,2
A5107138498,A5107882070,1
A5107138498,A5107882076,1
A5107138498,A5107889161,1
A5107138498,A5107889267,1
A5107138498,A5107891545,1
A5107138498,A5107891811,1
A5107138498,A5107891974,1
A5107138498,A5107891990,1
A5107138498,A5107898175,1
A5107138498,A5107902894,1
A5107138498,A5107904984,1
A5107138498,A5107911677,1
A5107138498,A5107913938,1
A5107138498,A5107920777,1
A5107138498,A5107925200,2
A5107138498,A5107948783,1
A5107138498,A5108120608,1
A5107138498,A5108132243,1
A5107138498,A5108767655,1
A5107138498,A5109403300,1
A5107138498,A5110617871,1
A5107138498,A5112450759,1
A5107138498,A5112514656,2
A5107138498,A5112528745,2
A5107138498,A5112745998,1
A5107138498,A5113871538,1
A5107138498,A5113885084,1
A5107138498,A5114378001,3
A5107167405,A5086173090,1
A5107167405,A5107079475,1
A5107174552,A5057676237,1
A5107174552,A5102849626,1
A5107174552,A5105782979,1
A5107174552,A5106601132,1
A5107174552,A5107174602,1
A5107174552,A5109504340,1
A5107174552,A5110579495,1
A5107174602,A5057676237,1
A5107174602,A5105782979,1
A5107174602,A5106601132,1
A5107174602,A5109504340,1
A5107174614,A5004559469,1
A5107174614,A5004613584,4
A5107174614,A5031182512,1
A5107174614,A5048889220,1
A5107174614,A5063881368,1
A5107174614,A5090741951,2
A5107174614,A5100707137,1
A5107174614,A5100777364,1
A5107174614,A5103245766,1
A5107174614,A5105792156,1
A5107174614,A5107888581,1
A5107174614,A5107891042,1
A5107174614,A5107893128,1
A5107174614,A5107897852,2
A5107174614,A5107901706,1
A5107174614,A5107908645,1
A5107174614,A5107928811,1
A5107174614,A5107936982,1
A5107174614,A5107939702,1
A5107174614,A5108112351,1
A5107174614,A5108143188,1
A5107174614,A5115587849,2
A5107174614,A5115588065,1
A5107196280,A5050299595,1
A5107196280,A5050505176,1
A5107196280,A5101463716,5
A5107196280,A5105711362,1
A5107196280,A5105973909,1
A5107196280,A5106459777,1
A5107196280,A5106460057,3
A5107196280,A5106465603,1
A5107196280,A5107825195,1
A5107196280,A5107936311,4
A5107196280,A5110499917,2
A5107196280,A5110546336,1
A5107196280,A5110928652,2
A5107196280,A5112520044,1
A5107204663,A5004613584,2
A5107204663,A5039215365,1
A5107204663,A5063547554,1
A5107204663,A5090741951,2
A5107204663,A5100707137,2
A5107204663,A5100887558,1
A5107204663,A5105541613,1
A5107204663,A5105891401,2
A5107204663,A5107383495,1
A5107204663,A5107884560,1
A5107204663,A5107886582,1
A5107204663,A5107912518,2
A5107204663,A5107913533,1
A5107204663,A5115587849,1
A5107207508,A5004736300,1
A5107207508,A5007680301,1
A5107207508,A5065788184,1
A5107207508,A5108366900,1
A5107233325,A5010984740,1
A5107233325,A5075607006,2
A5107233325,A5106322884,2
A5107233325,A5106695614,2
A5107233325,A5106977520,1
A5107233325,A5107353430,1
A5107233325,A5107827402,1
A5107233325,A5107853451,1
A5107233325,A5107870696,1
A5107233325,A5107882076,2
A5107233325,A5107892023,1
A5107233325,A5107892119,1
A5107233325,A5107899492,1
A5107233325,A5107899496,1
A5107233325,A5107913938,1
A5107233325,A5107917320,1
A5107233325,A5107921685,1
A5107233325,A5108956248,1
A5107233325,A5114378001,1
A5107252756,A5015673630,1
A5107252756,A5021250960,1
A5107252756,A5072094223,1
A5107252756,A5075607006,2
A5107252756,A5079179983,1
A5107252756,A5083246343,1
A5107252756,A5087650257,1
A5107252756,A5088136949,1
A5107252756,A5090261825,1
A5107252756,A5100633066,2
A5107252756,A5103158476,2
A5107252756,A5106322884,2
A5107252756,A5106695614,2
A5107252756,A5107253469,1
A5107252756,A5107357623,1
A5107252756,A5107357627,1
A5107252756,A5107362034,1
A5107252756,A5107365467,1
A5107252756,A5107365471,1
A5107252756,A5107369261,1
A5107252756,A5107382186,1
A5107252756,A5107382751,1
A5107252756,A5107383019,1
A5107252756,A5107406211,1
A5107252756,A5107479317,1
A5107252756,A5107825487,1
A5107252756,A5107904984,1
A5107252756,A5107911677,1
A5107252756,A5107913938,1
A5107252756,A5107914901,1
A5107252756,A5107917320,1
A5107252756,A5107920303,1
A5107252756,A5107939003,1
A5107252756,A5107948783,1
A5107252756,A5108144769,1
A5107252756,A5109070641,1
A5107252756,A5110687536,1
A5107252756,A5112681448,1
A5107252756,A5114378001,2
A5107252756,A5115596170,1
A5107253324,A5015493453,1
A5107253324,A5019560863,1
A5107253324,A5025695873,1
A5107253324,A5036639594,1
A5107253324,A5036695948,1
A5107253324,A5070103127,1
A5107253324,A5075607006,2
A5107253324,A5105688774,2
A5107253324,A5106299144,1
A5107253324,A5106322884,2
A5107253324,A5106695614,2
A5107253324,A5106792782,1
A5107253324,A5106977520,1
A5107253324,A5107853451,1
A5107253324,A5107882076,1
A5107253324,A5107913938,1
A5107253324,A5107914901,1
A5107253324,A5107921248,1
A5107253324,A5108956248,1
A5107253324,A5114378001,2
A5107253469,A5015493453,5
A5107253469,A5018212936,1
A5107253469,A5018426572,1
A5107253469,A5020769769,2
A5107253469,A5021250960,1
A5107253469,A5025695873,1
A5107253469,A5026382390,1
A5107253469,A5027117340,1
A5107253469,A5036639594,3
A5107253469,A5036695948,2
A5107253469,A5044008001,1
A5107253469,A5056883201,1
A5107253469,A5075607006,6
A5107253469,A5077303648,1
A5107253469,A5078086979,1
A5107253469,A5078150879,1
A5107253469,A5087874970,4
A5107253469,A5100633066,5
A5107253469,A5103158476,5
A5107253469,A5105688774,1
A5107253469,A5105834410,1
A5107253469,A5106322884,7
A5107253469,A5106415383,1
A5107253469,A5106415385,1
A5107253469,A5106419795,1
A5107253469,A5106445637,1
A5107253469,A5106695614,7
A5107253469,A5106787770,1
A5107253469,A5107318680,2
A5107253469,A5107357623,1
A5107253469,A5107357627,1
A5107253469,A5107362900,1
A5107253469,A5107381631,1
A5107253469,A5107406211,1
A5107253469,A5107406378,1
A5107253469,A5107479317,1
A5107253469,A5107522153,1
A5107253469,A5107522293,1
A5107253469,A5107829728,1
A5107253469,A5107853451,1
A5107253469,A5107882076,1
A5107253469,A5107889267,1
A5107253469,A5107889484,1
A5107253469,A5107891974,1
A5107253469,A5107892119,1
A5107253469,A5107898175,3
A5107253469,A5107899492,1
A5107253469,A5107904984,2
A5107253469,A5107911677,2
A5107253469,A5107913938,2
A5107253469,A5107914901,1
A5107253469,A5107917320,3
A5107253469,A5107920303,2
A5107253469,A5107920777,1
A5107253469,A5107921685,1
A5107253469,A5107923227,1
A5107253469,A5107925200,2
A5107253469,A5107939003,1
A5107253469,A5107939945,1
A5107253469,A5107940763,2
A5107253469,A5108065580,1
A5107253469,A5110687536,1
A5107253469,A5113518413,2
A5107253469,A5113909366,1
A5107253469,A5113915878,1
A5107253469,A5114378001,7
A5107253469,A5114888384,1
A5107253469,A5115596213,1
A5107277571,A5010984740,2
A5107277571,A5015493453,4
A5107277571,A5018426572,2
A5107277571,A5019560863,1
A5107277571,A5020769769,1
A5107277571,A5021250960,3
A5107277571,A5025695873,1
A5107277571,A5026382390,3
A5107277571,A5031178558,1
A5107277571,A5036639594,2
A5107277571,A5041330081,1
A5107277571,A5042070087,1
A5107277571,A5044008001,1
A5107277571,A5056883201,2
A5107277571,A5070103127,1
A5107277571,A5070502312,1
A5107277571,A5075607006,8
A5107277571,A5087874970,4
A5107277571,A5100633066,6
A5107277571,A5103158476,6
A5107277571,A5104459656,1
A5107277571,A5105688774,1
A5107277571,A5105834410,3
A5107277571,A5106322884,9
A5107277571,A5106415383,1
A5107277571,A5106415870,1
A5107277571,A5106419795,1
A5107277571,A5106437555,2
A5107277571,A5106695614,9
A5107277571,A5106793023,1
A5107277571,A5106977520,1
A5107277571,A5107253469,2
A5107277571,A5107357587,1
A5107277571,A5107357891,1
A5107277571,A5107362034,1
A5107277571,A5107362063,1
A5107277571,A5107362900,4
A5107277571,A5107365467,1
A5107277571,A5107369261,1
A5107277571,A5107382186,1
A5107277571,A5107383019,1
A5107277571,A5107406378,1
A5107277571,A5107443658,1
A5107277571,A5107833531,1
A5107277571,A5107864427,1
A5107277571,A5107870696,1
A5107277571,A5107882076,5
A5107277571,A5107889267,4
A5107277571,A5107889484,1
A5107277571,A5107891811,2
A5107277571,A5107892119,3
A5107277571,A5107898175,1
A5107277571,A5107902894,1
A5107277571,A5107904984,3
A5107277571,A5107913938,2
A5107277571,A5107917320,2
A5107277571,A5107918686,1
A5107277571,A5107920777,2
A5107277571,A5107921248,1
A5107277571,A5107921685,4
A5107277571,A5107925200,1
A5107277571,A5107939003,1
A5107277571,A5107939945,3
A5107277571,A5107950661,1
A5107277571,A5109403300,1
A5107277571,A5112383091,1
A5107277571,A5112514656,2
A5107277571,A5112528745,1
A5107277571,A5112747986,1
A5107277571,A5113871538,1
A5107277571,A5113915878,1
A5107277571,A5114210860,1
A5107277571,A5114378001,9
A5107279444,A5010984740,1
A5107279444,A5027117340,1
A5107279444,A5075607006,1
A5107279444,A5103158476,1
A5107279444,A5106322884,1
A5107279444,A5106695614,1
A5107279444,A5107279480,1
A5107279444,A5107882404,1
A5107279444,A5107939003,1
A5107279444,A5114378001,1
A5107279495,A5007990250,1
A5107279495,A5025752041,1
A5107279495,A5027117340,2
A5107279495,A5029687836,1
A5107279495,A5031367868,1
A5107279495,A5031852379,1
A5107279495,A5036639594,1
A5107279495,A5057680651,1
A5107279495,A5061149582,1
A5107279495,A5062951688,1
A5107279495,A5068698387,1
A5107279495,A5070103127,1
A5107279495,A5072094223,1
A5107279495,A5075607006,3
A5107279495,A5083090195,1
A5107279495,A5092499102,1
A5107279495,A5100607374,1
A5107279495,A5100720596,1
A5107279495,A5101553362,1
A5107279495,A5103158476,3
A5107279495,A5105834410,1
A5107279495,A5106322884,4
A5107279495,A5106432537,1
A5107279495,A5106695614,3
A5107279495,A5107853451,1
A5107279495,A5107882404,1
A5107279495,A5107889267,2
A5107279495,A5107892023,1
A5107279495,A5107913938,1
A5107279495,A5107920303,2
A5107279495,A5107921685,1
A5107279495,A5107925200,1
A5107279495,A5107939003,1
A5107279495,A5113621038,1
A5107279495,A5114378001,3
A5107290186,A5015720603,2
A5107290186,A5046825575,2
